user_id,field,response,attention,news_eval,condition,ip_address,ipblock
1652911734820_v3t3k,climate_desired_frequency,3_more-climate-change,1,3,0.5,98.30.129.235,0
1652911734820_v3t3k,election_desired_frequency,2_same-election,1,2,0.5,98.30.129.235,0
1652911734820_v3t3k,johnny_desired_frequency,1_less-johnny,1,1,0.5,98.30.129.235,0
1652911734820_v3t3k,climate_concern,6_extremely-concerned,1,6,0.5,98.30.129.235,0
1652911734820_v3t3k,climate_hope,3_some,1,3,0.5,98.30.129.235,0
1652911734820_v3t3k,climate_human_activity,6_strongly-agree,1,6,0.5,98.30.129.235,0
1652911734820_v3t3k,climate_problem,6_strongly-agree,1,6,0.5,98.30.129.235,0
1652911734820_v3t3k,climate_cards_perc,53,1,53,0.5,98.30.129.235,0
1652912130083_nhqb2,climate_importance,3_low-importance,0.666666666666667,3,0.5,76.20.124.173,0
1652912130083_nhqb2,climate_newsworthiness,3_low-newsworthiness,0.666666666666667,3,0.5,76.20.124.173,0
1652912130083_nhqb2,election_importance,3_low-importance,0.666666666666667,3,0.5,76.20.124.173,0
1652912130083_nhqb2,election_newsworthiness,3_low-newsworthiness,0.666666666666667,3,0.5,76.20.124.173,0
1652912130083_nhqb2,johnny_importance,3_low-importance,0.666666666666667,3,0.5,76.20.124.173,0
1652912130083_nhqb2,johnny_newsworthiness,3_low-newsworthiness,0.666666666666667,3,0.5,76.20.124.173,0
1652912130083_nhqb2,climate_exposure_frequency,4_one-per-week,0.666666666666667,4,0.5,76.20.124.173,0
1652912130083_nhqb2,election_exposure_frequency,5_few-times-week,0.666666666666667,5,0.5,76.20.124.173,0
1652912130083_nhqb2,johnny_exposure_frequency,4_one-per-week,0.666666666666667,4,0.5,76.20.124.173,0
1652912130083_nhqb2,climate_desired_frequency,2_same-climate-change,0.666666666666667,2,0.5,76.20.124.173,0
1652912130083_nhqb2,election_desired_frequency,2_same-election,0.666666666666667,2,0.5,76.20.124.173,0
1652912130083_nhqb2,johnny_desired_frequency,2_same-johnny,0.666666666666667,2,0.5,76.20.124.173,0
1652912130083_nhqb2,climate_concern,4_moderately-concerned,0.666666666666667,4,0.5,76.20.124.173,0
1652912130083_nhqb2,climate_hope,3_some,0.666666666666667,3,0.5,76.20.124.173,0
1652912130083_nhqb2,climate_human_activity,4_slightly-agree,0.666666666666667,4,0.5,76.20.124.173,0
1652912130083_nhqb2,climate_problem,4_slightly-agree,0.666666666666667,4,0.5,76.20.124.173,0
1652912130083_nhqb2,climate_cards_perc,79,0.666666666666667,79,0.5,76.20.124.173,0
1652912442874_7znr0,climate_importance,2_very-low-importance,1,2,-0.5,174.192.69.39,0
1652912442874_7znr0,climate_newsworthiness,1_no-newsworthiness,1,1,-0.5,174.192.69.39,0
1652912442874_7znr0,election_importance,5_high-importance,1,5,-0.5,174.192.69.39,0
1652912442874_7znr0,election_newsworthiness,5_high-newsworthiness,1,5,-0.5,174.192.69.39,0
1652912442874_7znr0,johnny_importance,1_no-importance,1,1,-0.5,174.192.69.39,0
1652912442874_7znr0,johnny_newsworthiness,1_no-newsworthiness,1,1,-0.5,174.192.69.39,0
1652912442874_7znr0,climate_exposure_frequency,5_few-times-week,1,5,-0.5,174.192.69.39,0
1652912442874_7znr0,election_exposure_frequency,3_one-every-other-week,1,3,-0.5,174.192.69.39,0
1652912442874_7znr0,johnny_exposure_frequency,5_few-times-week,1,5,-0.5,174.192.69.39,0
1652912442874_7znr0,climate_desired_frequency,1_less-climate-change,1,1,-0.5,174.192.69.39,0
1652912442874_7znr0,election_desired_frequency,3_more-election,1,3,-0.5,174.192.69.39,0
1652912442874_7znr0,johnny_desired_frequency,1_less-johnny,1,1,-0.5,174.192.69.39,0
1652912442874_7znr0,climate_concern,1_not-at-all-concerned,1,1,-0.5,174.192.69.39,0
1652912442874_7znr0,climate_hope,3_some,1,3,-0.5,174.192.69.39,0
1652912442874_7znr0,climate_human_activity,2_disagree,1,2,-0.5,174.192.69.39,0
1652912442874_7znr0,climate_problem,1_strongly-disagree,1,1,-0.5,174.192.69.39,0
1652912442874_7znr0,climate_cards_perc,21,1,21,-0.5,174.192.69.39,0
1652912696029_jqedq,climate_importance,5_high-importance,1,5,0.5,98.97.14.125,0
1652912696029_jqedq,climate_newsworthiness,5_high-newsworthiness,1,5,0.5,98.97.14.125,0
1652912696029_jqedq,election_importance,4_some-importance,1,4,0.5,98.97.14.125,0
1652912696029_jqedq,election_newsworthiness,5_high-newsworthiness,1,5,0.5,98.97.14.125,0
1652912696029_jqedq,johnny_importance,1_no-importance,1,1,0.5,98.97.14.125,0
1652912696029_jqedq,johnny_newsworthiness,1_no-newsworthiness,1,1,0.5,98.97.14.125,0
1652912696029_jqedq,climate_exposure_frequency,3_one-every-other-week,1,3,0.5,98.97.14.125,0
1652912696029_jqedq,election_exposure_frequency,2_once-twice-month,1,2,0.5,98.97.14.125,0
1652912696029_jqedq,johnny_exposure_frequency,7_multiple-times-daily,1,7,0.5,98.97.14.125,0
1652912696029_jqedq,climate_desired_frequency,3_more-climate-change,1,3,0.5,98.97.14.125,0
1652912696029_jqedq,election_desired_frequency,3_more-election,1,3,0.5,98.97.14.125,0
1652912696029_jqedq,johnny_desired_frequency,1_less-johnny,1,1,0.5,98.97.14.125,0
1652912696029_jqedq,climate_concern,2_slighly-concerned,1,2,0.5,98.97.14.125,0
1652912696029_jqedq,climate_hope,1_none-at-all,1,1,0.5,98.97.14.125,0
1652912696029_jqedq,climate_human_activity,4_slightly-agree,1,4,0.5,98.97.14.125,0
1652912696029_jqedq,climate_problem,6_strongly-agree,1,6,0.5,98.97.14.125,0
1652912696029_jqedq,climate_cards_perc,23,1,23,0.5,98.97.14.125,0
1652912773635_qxlj9,climate_importance,6_very-high-importance,1,6,-0.5,45.38.182.57,0
1652912773635_qxlj9,climate_newsworthiness,6_very-high-newsworthiness,1,6,-0.5,45.38.182.57,0
1652912773635_qxlj9,election_importance,6_very-high-importance,1,6,-0.5,45.38.182.57,0
1652912773635_qxlj9,election_newsworthiness,6_very-high-newsworthiness,1,6,-0.5,45.38.182.57,0
1652912773635_qxlj9,johnny_importance,2_very-low-importance,1,2,-0.5,45.38.182.57,0
1652912773635_qxlj9,johnny_newsworthiness,3_low-newsworthiness,1,3,-0.5,45.38.182.57,0
1652912773635_qxlj9,climate_exposure_frequency,6_daily,1,6,-0.5,45.38.182.57,0
1652912773635_qxlj9,election_exposure_frequency,7_multiple-times-daily,1,7,-0.5,45.38.182.57,0
1652912773635_qxlj9,johnny_exposure_frequency,5_few-times-week,1,5,-0.5,45.38.182.57,0
1652912773635_qxlj9,climate_desired_frequency,3_more-climate-change,1,3,-0.5,45.38.182.57,0
1652912773635_qxlj9,election_desired_frequency,3_more-election,1,3,-0.5,45.38.182.57,0
1652912773635_qxlj9,johnny_desired_frequency,1_less-johnny,1,1,-0.5,45.38.182.57,0
1652912773635_qxlj9,climate_concern,6_extremely-concerned,1,6,-0.5,45.38.182.57,0
1652912773635_qxlj9,climate_hope,2_a-little,1,2,-0.5,45.38.182.57,0
1652912773635_qxlj9,climate_human_activity,6_strongly-agree,1,6,-0.5,45.38.182.57,0
1652912773635_qxlj9,climate_problem,6_strongly-agree,1,6,-0.5,45.38.182.57,0
1652912773635_qxlj9,climate_cards_perc,20,1,20,-0.5,45.38.182.57,0
1652912859774_f7sun,climate_importance,4_some-importance,1,4,-0.5,107.77.220.190,0
1652912859774_f7sun,climate_newsworthiness,4_some-newsworthiness,1,4,-0.5,107.77.220.190,0
1652912859774_f7sun,election_importance,5_high-importance,1,5,-0.5,107.77.220.190,0
1652912859774_f7sun,election_newsworthiness,5_high-newsworthiness,1,5,-0.5,107.77.220.190,0
1652912859774_f7sun,johnny_importance,1_no-importance,1,1,-0.5,107.77.220.190,0
1652912859774_f7sun,johnny_newsworthiness,3_low-newsworthiness,1,3,-0.5,107.77.220.190,0
1652912859774_f7sun,climate_exposure_frequency,5_few-times-week,1,5,-0.5,107.77.220.190,0
1652912859774_f7sun,election_exposure_frequency,5_few-times-week,1,5,-0.5,107.77.220.190,0
1652912859774_f7sun,johnny_exposure_frequency,7_multiple-times-daily,1,7,-0.5,107.77.220.190,0
1652912859774_f7sun,climate_desired_frequency,1_less-climate-change,1,1,-0.5,107.77.220.190,0
1652912859774_f7sun,election_desired_frequency,2_same-election,1,2,-0.5,107.77.220.190,0
1652912859774_f7sun,johnny_desired_frequency,1_less-johnny,1,1,-0.5,107.77.220.190,0
1652912859774_f7sun,climate_concern,3_somewhat-concerned,1,3,-0.5,107.77.220.190,0
1652912859774_f7sun,climate_hope,3_some,1,3,-0.5,107.77.220.190,0
1652912859774_f7sun,climate_human_activity,5_agree,1,5,-0.5,107.77.220.190,0
1652912859774_f7sun,climate_problem,4_slightly-agree,1,4,-0.5,107.77.220.190,0
1652912859774_f7sun,climate_cards_perc,15,1,15,-0.5,107.77.220.190,0
1652915852387_dmgxa,climate_importance,6_very-high-importance,1,6,0.5,71.69.155.32,0
1652915852387_dmgxa,climate_newsworthiness,6_very-high-newsworthiness,1,6,0.5,71.69.155.32,0
1652915852387_dmgxa,election_importance,5_high-importance,1,5,0.5,71.69.155.32,0
1652915852387_dmgxa,election_newsworthiness,4_some-newsworthiness,1,4,0.5,71.69.155.32,0
1652915852387_dmgxa,johnny_importance,2_very-low-importance,1,2,0.5,71.69.155.32,0
1652915852387_dmgxa,johnny_newsworthiness,2_very-low-newsworthiness,1,2,0.5,71.69.155.32,0
1652915852387_dmgxa,climate_exposure_frequency,4_one-per-week,1,4,0.5,71.69.155.32,0
1652915852387_dmgxa,election_exposure_frequency,7_multiple-times-daily,1,7,0.5,71.69.155.32,0
1652915852387_dmgxa,johnny_exposure_frequency,5_few-times-week,1,5,0.5,71.69.155.32,0
1652915852387_dmgxa,climate_desired_frequency,3_more-climate-change,1,3,0.5,71.69.155.32,0
1652915852387_dmgxa,election_desired_frequency,1_less-election,1,1,0.5,71.69.155.32,0
1652915852387_dmgxa,johnny_desired_frequency,1_less-johnny,1,1,0.5,71.69.155.32,0
1652915852387_dmgxa,climate_concern,6_extremely-concerned,1,6,0.5,71.69.155.32,0
1652915852387_dmgxa,climate_hope,2_a-little,1,2,0.5,71.69.155.32,0
1652915852387_dmgxa,climate_human_activity,6_strongly-agree,1,6,0.5,71.69.155.32,0
1652915852387_dmgxa,climate_problem,6_strongly-agree,1,6,0.5,71.69.155.32,0
1652915852387_dmgxa,climate_cards_perc,58,1,58,0.5,71.69.155.32,0
1652917134182_wm0ng,climate_importance,1_no-importance,1,1,0.5,97.73.80.229,0
1652917134182_wm0ng,climate_newsworthiness,1_no-newsworthiness,1,1,0.5,97.73.80.229,0
1652917134182_wm0ng,election_importance,2_very-low-importance,1,2,0.5,97.73.80.229,0
1652917134182_wm0ng,election_newsworthiness,2_very-low-newsworthiness,1,2,0.5,97.73.80.229,0
1652917134182_wm0ng,johnny_importance,1_no-importance,1,1,0.5,97.73.80.229,0
1652917134182_wm0ng,johnny_newsworthiness,1_no-newsworthiness,1,1,0.5,97.73.80.229,0
1652917134182_wm0ng,climate_exposure_frequency,5_few-times-week,1,5,0.5,97.73.80.229,0
1652917134182_wm0ng,election_exposure_frequency,3_one-every-other-week,1,3,0.5,97.73.80.229,0
1652917134182_wm0ng,johnny_exposure_frequency,1_none-this-month,1,1,0.5,97.73.80.229,0
1652917134182_wm0ng,climate_desired_frequency,1_less-climate-change,1,1,0.5,97.73.80.229,0
1652917134182_wm0ng,election_desired_frequency,1_less-election,1,1,0.5,97.73.80.229,0
1652917134182_wm0ng,johnny_desired_frequency,1_less-johnny,1,1,0.5,97.73.80.229,0
1652917134182_wm0ng,climate_concern,1_not-at-all-concerned,1,1,0.5,97.73.80.229,0
1652917134182_wm0ng,climate_hope,1_none-at-all,1,1,0.5,97.73.80.229,0
1652917134182_wm0ng,climate_human_activity,1_strongly-disagree,1,1,0.5,97.73.80.229,0
1652917134182_wm0ng,climate_problem,1_strongly-disagree,1,1,0.5,97.73.80.229,0
1652917134182_wm0ng,climate_cards_perc,40,1,40,0.5,97.73.80.229,0
