user_id,field,response,attention,news_eval,condition,ip_address,ipblock
1651512784284_akums,willsmith_importance,1_no-importance,1,1,-0.5,73.12.80.13,0
1651512784284_akums,willsmith_newsworthiness,1_no-newsworthiness,1,1,-0.5,73.12.80.13,0
1651512784284_akums,willsmith_cards_perc,1,1,1,-0.5,73.12.80.13,0
1651512788954_7gwfo,election_importance,5_high-importance,1,5,0.5,165.166.159.185,0
1651512788954_7gwfo,election_newsworthiness,5_high-newsworthiness,1,5,0.5,165.166.159.185,0
1651512788954_7gwfo,johnny_importance,6_very-high-importance,1,6,0.5,165.166.159.185,0
1651512788954_7gwfo,johnny_newsworthiness,6_very-high-newsworthiness,1,6,0.5,165.166.159.185,0
1651512788954_7gwfo,willsmith_importance,3_low-importance,1,3,0.5,165.166.159.185,0
1651512788954_7gwfo,willsmith_newsworthiness,2_very-low-newsworthiness,1,2,0.5,165.166.159.185,0
1651512788954_7gwfo,willsmith_cards_perc,21,1,21,0.5,165.166.159.185,0
1651512793420_62mjh,election_importance,5_high-importance,1,5,0.5,172.58.59.86,0
1651512793420_62mjh,election_newsworthiness,5_high-newsworthiness,1,5,0.5,172.58.59.86,0
1651512793420_62mjh,johnny_importance,2_very-low-importance,1,2,0.5,172.58.59.86,0
1651512793420_62mjh,johnny_newsworthiness,4_some-newsworthiness,1,4,0.5,172.58.59.86,0
1651512793420_62mjh,willsmith_importance,4_some-importance,1,4,0.5,172.58.59.86,0
1651512793420_62mjh,willsmith_newsworthiness,4_some-newsworthiness,1,4,0.5,172.58.59.86,0
1651512793420_62mjh,willsmith_cards_perc,61,1,61,0.5,172.58.59.86,0
1651512810016_6jtjn,election_importance,6_very-high-importance,1,6,-0.5,108.245.80.97,0
1651512810016_6jtjn,election_newsworthiness,5_high-newsworthiness,1,5,-0.5,108.245.80.97,0
1651512810016_6jtjn,johnny_importance,5_high-importance,1,5,-0.5,108.245.80.97,0
1651512810016_6jtjn,johnny_newsworthiness,4_some-newsworthiness,1,4,-0.5,108.245.80.97,0
1651512810016_6jtjn,willsmith_importance,4_some-importance,1,4,-0.5,108.245.80.97,0
1651512810016_6jtjn,willsmith_newsworthiness,4_some-newsworthiness,1,4,-0.5,108.245.80.97,0
1651512810016_6jtjn,willsmith_cards_perc,1,1,1,-0.5,108.245.80.97,0
1651512817244_ddx6o,election_importance,4_some-importance,1,4,-0.5,173.184.53.222,0
1651512817244_ddx6o,election_newsworthiness,5_high-newsworthiness,1,5,-0.5,173.184.53.222,0
1651512817244_ddx6o,johnny_importance,4_some-importance,1,4,-0.5,173.184.53.222,0
1651512817244_ddx6o,johnny_newsworthiness,4_some-newsworthiness,1,4,-0.5,173.184.53.222,0
1651512817244_ddx6o,willsmith_importance,3_low-importance,1,3,-0.5,173.184.53.222,0
1651512817244_ddx6o,willsmith_newsworthiness,2_very-low-newsworthiness,1,2,-0.5,173.184.53.222,0
1651512817244_ddx6o,willsmith_cards_perc,4,1,4,-0.5,173.184.53.222,0
1651512828430_k0kg5,election_importance,4_some-importance,1,4,-0.5,67.82.158.49,0
1651512828430_k0kg5,election_newsworthiness,4_some-newsworthiness,1,4,-0.5,67.82.158.49,0
1651512828430_k0kg5,johnny_importance,3_low-importance,1,3,-0.5,67.82.158.49,0
1651512828430_k0kg5,johnny_newsworthiness,4_some-newsworthiness,1,4,-0.5,67.82.158.49,0
1651512828430_k0kg5,willsmith_importance,3_low-importance,1,3,-0.5,67.82.158.49,0
1651512828430_k0kg5,willsmith_newsworthiness,4_some-newsworthiness,1,4,-0.5,67.82.158.49,0
1651512828430_k0kg5,willsmith_cards_perc,31,1,31,-0.5,67.82.158.49,0
1651512882260_e64xj,election_importance,4_some-importance,1,4,0.5,74.136.239.171,0
1651512882260_e64xj,election_newsworthiness,4_some-newsworthiness,1,4,0.5,74.136.239.171,0
1651512882260_e64xj,johnny_importance,3_low-importance,1,3,0.5,74.136.239.171,0
1651512882260_e64xj,johnny_newsworthiness,4_some-newsworthiness,1,4,0.5,74.136.239.171,0
1651512882260_e64xj,willsmith_importance,3_low-importance,1,3,0.5,74.136.239.171,0
1651512882260_e64xj,willsmith_newsworthiness,2_very-low-newsworthiness,1,2,0.5,74.136.239.171,0
1651512882260_e64xj,willsmith_cards_perc,15,1,15,0.5,74.136.239.171,0
1651512939809_7llqg,election_importance,4_some-importance,1,4,-0.5,73.152.185.48,0
1651512939809_7llqg,election_newsworthiness,5_high-newsworthiness,1,5,-0.5,73.152.185.48,0
1651512939809_7llqg,johnny_importance,2_very-low-importance,1,2,-0.5,73.152.185.48,0
1651512939809_7llqg,johnny_newsworthiness,4_some-newsworthiness,1,4,-0.5,73.152.185.48,0
1651512939809_7llqg,willsmith_importance,1_no-importance,1,1,-0.5,73.152.185.48,0
1651512939809_7llqg,willsmith_newsworthiness,6_very-high-newsworthiness,1,6,-0.5,73.152.185.48,0
1651512939809_7llqg,willsmith_cards_perc,1,1,1,-0.5,73.152.185.48,0
1651512962914_u9rdr,election_importance,4_some-importance,1,4,0.5,155.193.67.160,0
1651512962914_u9rdr,election_newsworthiness,4_some-newsworthiness,1,4,0.5,155.193.67.160,0
1651512962914_u9rdr,johnny_importance,4_some-importance,1,4,0.5,155.193.67.160,0
1651512962914_u9rdr,johnny_newsworthiness,4_some-newsworthiness,1,4,0.5,155.193.67.160,0
1651512962914_u9rdr,willsmith_importance,2_very-low-importance,1,2,0.5,155.193.67.160,0
1651512962914_u9rdr,willsmith_newsworthiness,2_very-low-newsworthiness,1,2,0.5,155.193.67.160,0
1651512962914_u9rdr,willsmith_cards_perc,72,1,72,0.5,155.193.67.160,0
1651512982219_hamjk,election_importance,4_some-importance,0.5,4,0.5,99.120.102.22,0
1651512982219_hamjk,election_newsworthiness,5_high-newsworthiness,0.5,5,0.5,99.120.102.22,0
1651512982219_hamjk,johnny_importance,2_very-low-importance,0.5,2,0.5,99.120.102.22,0
1651512982219_hamjk,johnny_newsworthiness,2_very-low-newsworthiness,0.5,2,0.5,99.120.102.22,0
1651512982219_hamjk,willsmith_importance,2_very-low-importance,0.5,2,0.5,99.120.102.22,0
1651512982219_hamjk,willsmith_newsworthiness,3_low-newsworthiness,0.5,3,0.5,99.120.102.22,0
1651512982219_hamjk,willsmith_cards_perc,76,0.5,76,0.5,99.120.102.22,0
1651512989240_wr923,election_importance,4_some-importance,1,4,0.5,168.169.222.132,0
1651512989240_wr923,election_newsworthiness,4_some-newsworthiness,1,4,0.5,168.169.222.132,0
1651512989240_wr923,johnny_importance,4_some-importance,1,4,0.5,168.169.222.132,0
1651512989240_wr923,johnny_newsworthiness,5_high-newsworthiness,1,5,0.5,168.169.222.132,0
1651512989240_wr923,willsmith_importance,2_very-low-importance,1,2,0.5,168.169.222.132,0
1651512989240_wr923,willsmith_newsworthiness,3_low-newsworthiness,1,3,0.5,168.169.222.132,0
1651512989240_wr923,willsmith_cards_perc,55,1,55,0.5,168.169.222.132,0
1651513007829_6fa87,election_importance,4_some-importance,1,4,0.5,76.29.141.37,0
1651513007829_6fa87,election_newsworthiness,5_high-newsworthiness,1,5,0.5,76.29.141.37,0
1651513007829_6fa87,johnny_importance,3_low-importance,1,3,0.5,76.29.141.37,0
1651513007829_6fa87,johnny_newsworthiness,3_low-newsworthiness,1,3,0.5,76.29.141.37,0
1651513007829_6fa87,willsmith_importance,3_low-importance,1,3,0.5,76.29.141.37,0
1651513007829_6fa87,willsmith_newsworthiness,3_low-newsworthiness,1,3,0.5,76.29.141.37,0
1651513007829_6fa87,willsmith_cards_perc,55,1,55,0.5,76.29.141.37,0
1651513021890_37wbc,election_importance,4_some-importance,1,4,-0.5,66.203.18.56,0
1651513021890_37wbc,election_newsworthiness,5_high-newsworthiness,1,5,-0.5,66.203.18.56,0
1651513021890_37wbc,johnny_importance,3_low-importance,1,3,-0.5,66.203.18.56,0
1651513021890_37wbc,johnny_newsworthiness,5_high-newsworthiness,1,5,-0.5,66.203.18.56,0
1651513021890_37wbc,willsmith_importance,2_very-low-importance,1,2,-0.5,66.203.18.56,0
1651513021890_37wbc,willsmith_newsworthiness,4_some-newsworthiness,1,4,-0.5,66.203.18.56,0
1651513021890_37wbc,willsmith_cards_perc,10,1,10,-0.5,66.203.18.56,0
1651513024140_sfv15,election_importance,4_some-importance,1,4,-0.5,98.203.239.72,0
1651513024140_sfv15,election_newsworthiness,4_some-newsworthiness,1,4,-0.5,98.203.239.72,0
1651513024140_sfv15,johnny_importance,2_very-low-importance,1,2,-0.5,98.203.239.72,0
1651513024140_sfv15,johnny_newsworthiness,4_some-newsworthiness,1,4,-0.5,98.203.239.72,0
1651513024140_sfv15,willsmith_importance,2_very-low-importance,1,2,-0.5,98.203.239.72,0
1651513024140_sfv15,willsmith_newsworthiness,4_some-newsworthiness,1,4,-0.5,98.203.239.72,0
1651513024140_sfv15,willsmith_cards_perc,2,1,2,-0.5,98.203.239.72,0
1651513112228_czo2c,election_importance,6_very-high-importance,1,6,-0.5,50.241.235.17,0
1651513112228_czo2c,election_newsworthiness,6_very-high-newsworthiness,1,6,-0.5,50.241.235.17,0
1651513112228_czo2c,johnny_importance,2_very-low-importance,1,2,-0.5,50.241.235.17,0
1651513112228_czo2c,johnny_newsworthiness,2_very-low-newsworthiness,1,2,-0.5,50.241.235.17,0
1651513112228_czo2c,willsmith_importance,1_no-importance,1,1,-0.5,50.241.235.17,0
1651513112228_czo2c,willsmith_newsworthiness,4_some-newsworthiness,1,4,-0.5,50.241.235.17,0
1651513112228_czo2c,willsmith_cards_perc,1,1,1,-0.5,50.241.235.17,0
1651513161188_vuhoo,election_importance,5_high-importance,1,5,0.5,69.1.44.27,0
1651513161188_vuhoo,election_newsworthiness,5_high-newsworthiness,1,5,0.5,69.1.44.27,0
1651513161188_vuhoo,johnny_importance,3_low-importance,1,3,0.5,69.1.44.27,0
1651513161188_vuhoo,johnny_newsworthiness,6_very-high-newsworthiness,1,6,0.5,69.1.44.27,0
1651513161188_vuhoo,willsmith_importance,3_low-importance,1,3,0.5,69.1.44.27,0
1651513161188_vuhoo,willsmith_newsworthiness,6_very-high-newsworthiness,1,6,0.5,69.1.44.27,0
1651513161188_vuhoo,willsmith_cards_perc,30,1,30,0.5,69.1.44.27,0
1651513254516_4967d,election_importance,6_very-high-importance,1,6,-0.5,168.28.92.68,0
1651513254516_4967d,election_newsworthiness,5_high-newsworthiness,1,5,-0.5,168.28.92.68,0
1651513254516_4967d,johnny_importance,6_very-high-importance,1,6,-0.5,168.28.92.68,0
1651513254516_4967d,johnny_newsworthiness,6_very-high-newsworthiness,1,6,-0.5,168.28.92.68,0
1651513254516_4967d,willsmith_importance,5_high-importance,1,5,-0.5,168.28.92.68,0
1651513254516_4967d,willsmith_newsworthiness,5_high-newsworthiness,1,5,-0.5,168.28.92.68,0
1651513254516_4967d,willsmith_cards_perc,21,1,21,-0.5,168.28.92.68,0
1651513290668_mmdxf,election_importance,6_very-high-importance,1,6,-0.5,100.12.69.250,0
1651513290668_mmdxf,election_newsworthiness,6_very-high-newsworthiness,1,6,-0.5,100.12.69.250,0
1651513290668_mmdxf,johnny_importance,3_low-importance,1,3,-0.5,100.12.69.250,0
1651513290668_mmdxf,johnny_newsworthiness,3_low-newsworthiness,1,3,-0.5,100.12.69.250,0
1651513290668_mmdxf,willsmith_importance,2_very-low-importance,1,2,-0.5,100.12.69.250,0
1651513290668_mmdxf,willsmith_newsworthiness,2_very-low-newsworthiness,1,2,-0.5,100.12.69.250,0
1651513290668_mmdxf,willsmith_cards_perc,1,1,1,-0.5,100.12.69.250,0
1651513291786_pluau,election_importance,6_very-high-importance,1,6,-0.5,172.58.22.173,0
1651513291786_pluau,election_newsworthiness,6_very-high-newsworthiness,1,6,-0.5,172.58.22.173,0
1651513291786_pluau,johnny_importance,4_some-importance,1,4,-0.5,172.58.22.173,0
1651513291786_pluau,johnny_newsworthiness,4_some-newsworthiness,1,4,-0.5,172.58.22.173,0
1651513291786_pluau,willsmith_importance,5_high-importance,1,5,-0.5,172.58.22.173,0
1651513291786_pluau,willsmith_newsworthiness,5_high-newsworthiness,1,5,-0.5,172.58.22.173,0
1651513291786_pluau,willsmith_cards_perc,1,1,1,-0.5,172.58.22.173,0
1651513340158_wmf0b,election_importance,3_low-importance,1,3,-0.5,208.218.225.112,0
1651513340158_wmf0b,election_newsworthiness,5_high-newsworthiness,1,5,-0.5,208.218.225.112,0
1651513340158_wmf0b,johnny_importance,5_high-importance,1,5,-0.5,208.218.225.112,0
1651513340158_wmf0b,johnny_newsworthiness,4_some-newsworthiness,1,4,-0.5,208.218.225.112,0
1651513340158_wmf0b,willsmith_importance,6_very-high-importance,1,6,-0.5,208.218.225.112,0
1651513340158_wmf0b,willsmith_newsworthiness,5_high-newsworthiness,1,5,-0.5,208.218.225.112,0
1651513340158_wmf0b,willsmith_cards_perc,80,1,80,-0.5,208.218.225.112,0
1651513368012_gr1k0,election_importance,5_high-importance,1,5,-0.5,71.63.0.238,0
1651513368012_gr1k0,election_newsworthiness,5_high-newsworthiness,1,5,-0.5,71.63.0.238,0
1651513368012_gr1k0,johnny_importance,1_no-importance,1,1,-0.5,71.63.0.238,0
1651513368012_gr1k0,johnny_newsworthiness,4_some-newsworthiness,1,4,-0.5,71.63.0.238,0
1651513368012_gr1k0,willsmith_importance,1_no-importance,1,1,-0.5,71.63.0.238,0
1651513368012_gr1k0,willsmith_newsworthiness,1_no-newsworthiness,1,1,-0.5,71.63.0.238,0
1651513368012_gr1k0,willsmith_cards_perc,50,1,50,-0.5,71.63.0.238,0
1651513386227_5lv3o,election_importance,5_high-importance,0.5,5,-0.5,209.74.122.49,0
1651513386227_5lv3o,election_newsworthiness,5_high-newsworthiness,0.5,5,-0.5,209.74.122.49,0
1651513386227_5lv3o,johnny_importance,6_very-high-importance,0.5,6,-0.5,209.74.122.49,0
1651513386227_5lv3o,johnny_newsworthiness,4_some-newsworthiness,0.5,4,-0.5,209.74.122.49,0
1651513386227_5lv3o,willsmith_importance,5_high-importance,0.5,5,-0.5,209.74.122.49,0
1651513386227_5lv3o,willsmith_newsworthiness,4_some-newsworthiness,0.5,4,-0.5,209.74.122.49,0
1651513386227_5lv3o,willsmith_cards_perc,80,0.5,80,-0.5,209.74.122.49,0
1651513392782_ris5q,election_importance,6_very-high-importance,1,6,-0.5,73.85.175.78,0
1651513392782_ris5q,election_newsworthiness,6_very-high-newsworthiness,1,6,-0.5,73.85.175.78,0
1651513392782_ris5q,johnny_importance,1_no-importance,1,1,-0.5,73.85.175.78,0
1651513392782_ris5q,johnny_newsworthiness,1_no-newsworthiness,1,1,-0.5,73.85.175.78,0
1651513392782_ris5q,willsmith_importance,1_no-importance,1,1,-0.5,73.85.175.78,0
1651513392782_ris5q,willsmith_newsworthiness,1_no-newsworthiness,1,1,-0.5,73.85.175.78,0
1651513392782_ris5q,willsmith_cards_perc,1,1,1,-0.5,73.85.175.78,0
1651513459439_z4rw9,election_importance,5_high-importance,1,5,-0.5,71.168.233.127,0
1651513459439_z4rw9,election_newsworthiness,4_some-newsworthiness,1,4,-0.5,71.168.233.127,0
1651513459439_z4rw9,johnny_importance,4_some-importance,1,4,-0.5,71.168.233.127,0
1651513459439_z4rw9,johnny_newsworthiness,4_some-newsworthiness,1,4,-0.5,71.168.233.127,0
1651513459439_z4rw9,willsmith_importance,3_low-importance,1,3,-0.5,71.168.233.127,0
1651513459439_z4rw9,willsmith_newsworthiness,2_very-low-newsworthiness,1,2,-0.5,71.168.233.127,0
1651513459439_z4rw9,willsmith_cards_perc,2,1,2,-0.5,71.168.233.127,0
1651513483414_wvwzy,election_importance,5_high-importance,0.5,5,0.5,73.103.167.48,0
1651513483414_wvwzy,election_newsworthiness,5_high-newsworthiness,0.5,5,0.5,73.103.167.48,0
1651513483414_wvwzy,johnny_importance,4_some-importance,0.5,4,0.5,73.103.167.48,0
1651513483414_wvwzy,johnny_newsworthiness,4_some-newsworthiness,0.5,4,0.5,73.103.167.48,0
1651513483414_wvwzy,willsmith_importance,5_high-importance,0.5,5,0.5,73.103.167.48,0
1651513483414_wvwzy,willsmith_newsworthiness,5_high-newsworthiness,0.5,5,0.5,73.103.167.48,0
1651513483414_wvwzy,willsmith_cards_perc,21,0.5,21,0.5,73.103.167.48,0
1651513535779_l0w53,election_importance,6_very-high-importance,1,6,0.5,107.77.198.166,0
1651513535779_l0w53,election_newsworthiness,6_very-high-newsworthiness,1,6,0.5,107.77.198.166,0
1651513535779_l0w53,johnny_importance,1_no-importance,1,1,0.5,107.77.198.166,0
1651513535779_l0w53,johnny_newsworthiness,3_low-newsworthiness,1,3,0.5,107.77.198.166,0
1651513535779_l0w53,willsmith_importance,4_some-importance,1,4,0.5,107.77.198.166,0
1651513535779_l0w53,willsmith_newsworthiness,5_high-newsworthiness,1,5,0.5,107.77.198.166,0
1651513535779_l0w53,willsmith_cards_perc,73,1,73,0.5,107.77.198.166,0
1651513578795_bupzr,election_importance,6_very-high-importance,1,6,-0.5,104.182.142.198,0
1651513578795_bupzr,election_newsworthiness,6_very-high-newsworthiness,1,6,-0.5,104.182.142.198,0
1651513578795_bupzr,johnny_importance,5_high-importance,1,5,-0.5,104.182.142.198,0
1651513578795_bupzr,johnny_newsworthiness,4_some-newsworthiness,1,4,-0.5,104.182.142.198,0
1651513578795_bupzr,willsmith_importance,1_no-importance,1,1,-0.5,104.182.142.198,0
1651513578795_bupzr,willsmith_newsworthiness,2_very-low-newsworthiness,1,2,-0.5,104.182.142.198,0
1651513578795_bupzr,willsmith_cards_perc,0,1,0,-0.5,104.182.142.198,0
1651513608408_ebqa6,election_importance,6_very-high-importance,1,6,-0.5,172.58.142.138,0
1651513608408_ebqa6,election_newsworthiness,6_very-high-newsworthiness,1,6,-0.5,172.58.142.138,0
1651513608408_ebqa6,johnny_importance,6_very-high-importance,1,6,-0.5,172.58.142.138,0
1651513608408_ebqa6,johnny_newsworthiness,6_very-high-newsworthiness,1,6,-0.5,172.58.142.138,0
1651513608408_ebqa6,willsmith_importance,3_low-importance,1,3,-0.5,172.58.142.138,0
1651513608408_ebqa6,willsmith_newsworthiness,3_low-newsworthiness,1,3,-0.5,172.58.142.138,0
1651513608408_ebqa6,willsmith_cards_perc,0,1,0,-0.5,172.58.142.138,0
1651513660667_80mot,election_importance,4_some-importance,1,4,-0.5,49.204.136.122,1
1651513660667_80mot,election_newsworthiness,4_some-newsworthiness,1,4,-0.5,49.204.136.122,1
1651513660667_80mot,johnny_importance,2_very-low-importance,1,2,-0.5,49.204.136.122,1
1651513660667_80mot,johnny_newsworthiness,3_low-newsworthiness,1,3,-0.5,49.204.136.122,1
1651513660667_80mot,willsmith_importance,3_low-importance,1,3,-0.5,49.204.136.122,1
1651513660667_80mot,willsmith_newsworthiness,4_some-newsworthiness,1,4,-0.5,49.204.136.122,1
1651513660667_80mot,willsmith_cards_perc,61,1,61,-0.5,49.204.136.122,1
1651513720305_eikzj,election_importance,6_very-high-importance,1,6,-0.5,76.181.45.248,0
1651513720305_eikzj,election_newsworthiness,5_high-newsworthiness,1,5,-0.5,76.181.45.248,0
1651513720305_eikzj,johnny_importance,4_some-importance,1,4,-0.5,76.181.45.248,0
1651513720305_eikzj,johnny_newsworthiness,4_some-newsworthiness,1,4,-0.5,76.181.45.248,0
1651513720305_eikzj,willsmith_importance,4_some-importance,1,4,-0.5,76.181.45.248,0
1651513720305_eikzj,willsmith_newsworthiness,4_some-newsworthiness,1,4,-0.5,76.181.45.248,0
1651513720305_eikzj,willsmith_cards_perc,4,1,4,-0.5,76.181.45.248,0
1651513743247_wi0kd,election_importance,4_some-importance,1,4,-0.5,209.133.79.7,0
1651513743247_wi0kd,election_newsworthiness,6_very-high-newsworthiness,1,6,-0.5,209.133.79.7,0
1651513743247_wi0kd,johnny_importance,3_low-importance,1,3,-0.5,209.133.79.7,0
1651513743247_wi0kd,johnny_newsworthiness,6_very-high-newsworthiness,1,6,-0.5,209.133.79.7,0
1651513743247_wi0kd,willsmith_importance,2_very-low-importance,1,2,-0.5,209.133.79.7,0
1651513743247_wi0kd,willsmith_newsworthiness,4_some-newsworthiness,1,4,-0.5,209.133.79.7,0
1651513743247_wi0kd,willsmith_cards_perc,1,1,1,-0.5,209.133.79.7,0
1651513823351_xgflk,election_importance,6_very-high-importance,1,6,-0.5,99.190.17.168,0
1651513823351_xgflk,election_newsworthiness,6_very-high-newsworthiness,1,6,-0.5,99.190.17.168,0
1651513823351_xgflk,johnny_importance,5_high-importance,1,5,-0.5,99.190.17.168,0
1651513823351_xgflk,johnny_newsworthiness,6_very-high-newsworthiness,1,6,-0.5,99.190.17.168,0
1651513823351_xgflk,willsmith_importance,1_no-importance,1,1,-0.5,99.190.17.168,0
1651513823351_xgflk,willsmith_newsworthiness,5_high-newsworthiness,1,5,-0.5,99.190.17.168,0
1651513823351_xgflk,willsmith_cards_perc,0,1,0,-0.5,99.190.17.168,0
1651513878517_j35xh,election_importance,5_high-importance,1,5,-0.5,73.242.99.171,0
1651513878517_j35xh,election_newsworthiness,2_very-low-newsworthiness,1,2,-0.5,73.242.99.171,0
1651513878517_j35xh,johnny_importance,1_no-importance,1,1,-0.5,73.242.99.171,0
1651513878517_j35xh,johnny_newsworthiness,1_no-newsworthiness,1,1,-0.5,73.242.99.171,0
1651513878517_j35xh,willsmith_importance,1_no-importance,1,1,-0.5,73.242.99.171,0
1651513878517_j35xh,willsmith_newsworthiness,1_no-newsworthiness,1,1,-0.5,73.242.99.171,0
1651513878517_j35xh,willsmith_cards_perc,2,1,2,-0.5,73.242.99.171,0
1651513954558_tgdsh,election_importance,5_high-importance,1,5,-0.5,24.127.180.222,0
1651513954558_tgdsh,election_newsworthiness,5_high-newsworthiness,1,5,-0.5,24.127.180.222,0
1651513954558_tgdsh,johnny_importance,1_no-importance,1,1,-0.5,24.127.180.222,0
1651513954558_tgdsh,johnny_newsworthiness,1_no-newsworthiness,1,1,-0.5,24.127.180.222,0
1651513954558_tgdsh,willsmith_importance,2_very-low-importance,1,2,-0.5,24.127.180.222,0
1651513954558_tgdsh,willsmith_newsworthiness,2_very-low-newsworthiness,1,2,-0.5,24.127.180.222,0
1651513954558_tgdsh,willsmith_cards_perc,1,1,1,-0.5,24.127.180.222,0
1651513972179_ysurr,election_importance,6_very-high-importance,1,6,-0.5,24.165.110.8,0
1651513972179_ysurr,election_newsworthiness,5_high-newsworthiness,1,5,-0.5,24.165.110.8,0
1651513972179_ysurr,johnny_importance,3_low-importance,1,3,-0.5,24.165.110.8,0
1651513972179_ysurr,johnny_newsworthiness,3_low-newsworthiness,1,3,-0.5,24.165.110.8,0
1651513972179_ysurr,willsmith_importance,3_low-importance,1,3,-0.5,24.165.110.8,0
1651513972179_ysurr,willsmith_newsworthiness,2_very-low-newsworthiness,1,2,-0.5,24.165.110.8,0
1651513972179_ysurr,willsmith_cards_perc,9,1,9,-0.5,24.165.110.8,0
1651514054855_gb8zr,election_importance,4_some-importance,1,4,-0.5,72.46.202.63,0
1651514054855_gb8zr,election_newsworthiness,5_high-newsworthiness,1,5,-0.5,72.46.202.63,0
1651514054855_gb8zr,johnny_importance,4_some-importance,1,4,-0.5,72.46.202.63,0
1651514054855_gb8zr,johnny_newsworthiness,4_some-newsworthiness,1,4,-0.5,72.46.202.63,0
1651514054855_gb8zr,willsmith_importance,3_low-importance,1,3,-0.5,72.46.202.63,0
1651514054855_gb8zr,willsmith_newsworthiness,5_high-newsworthiness,1,5,-0.5,72.46.202.63,0
1651514054855_gb8zr,willsmith_cards_perc,50,1,50,-0.5,72.46.202.63,0
1651514062829_fjrfi,election_importance,4_some-importance,1,4,0.5,68.116.125.22,0
1651514062829_fjrfi,election_newsworthiness,4_some-newsworthiness,1,4,0.5,68.116.125.22,0
1651514062829_fjrfi,johnny_importance,3_low-importance,1,3,0.5,68.116.125.22,0
1651514062829_fjrfi,johnny_newsworthiness,3_low-newsworthiness,1,3,0.5,68.116.125.22,0
1651514062829_fjrfi,willsmith_importance,2_very-low-importance,1,2,0.5,68.116.125.22,0
1651514062829_fjrfi,willsmith_newsworthiness,2_very-low-newsworthiness,1,2,0.5,68.116.125.22,0
1651514062829_fjrfi,willsmith_cards_perc,67,1,67,0.5,68.116.125.22,0
1651514178175_qqrm8,election_importance,6_very-high-importance,1,6,0.5,107.147.175.121,0
1651514178175_qqrm8,election_newsworthiness,5_high-newsworthiness,1,5,0.5,107.147.175.121,0
1651514178175_qqrm8,johnny_importance,4_some-importance,1,4,0.5,107.147.175.121,0
1651514178175_qqrm8,johnny_newsworthiness,5_high-newsworthiness,1,5,0.5,107.147.175.121,0
1651514178175_qqrm8,willsmith_importance,3_low-importance,1,3,0.5,107.147.175.121,0
1651514178175_qqrm8,willsmith_newsworthiness,4_some-newsworthiness,1,4,0.5,107.147.175.121,0
1651514178175_qqrm8,willsmith_cards_perc,40,1,40,0.5,107.147.175.121,0
1651514190929_7ix74,election_importance,4_some-importance,1,4,0.5,47.200.187.60,0
1651514190929_7ix74,election_newsworthiness,4_some-newsworthiness,1,4,0.5,47.200.187.60,0
1651514190929_7ix74,johnny_importance,1_no-importance,1,1,0.5,47.200.187.60,0
1651514190929_7ix74,johnny_newsworthiness,1_no-newsworthiness,1,1,0.5,47.200.187.60,0
1651514190929_7ix74,willsmith_importance,1_no-importance,1,1,0.5,47.200.187.60,0
1651514190929_7ix74,willsmith_newsworthiness,1_no-newsworthiness,1,1,0.5,47.200.187.60,0
1651514190929_7ix74,willsmith_cards_perc,80,1,80,0.5,47.200.187.60,0
1651514212604_62dey,election_importance,5_high-importance,1,5,0.5,150.176.139.17,0
1651514212604_62dey,election_newsworthiness,4_some-newsworthiness,1,4,0.5,150.176.139.17,0
1651514212604_62dey,johnny_importance,1_no-importance,1,1,0.5,150.176.139.17,0
1651514212604_62dey,johnny_newsworthiness,1_no-newsworthiness,1,1,0.5,150.176.139.17,0
1651514212604_62dey,willsmith_importance,1_no-importance,1,1,0.5,150.176.139.17,0
1651514212604_62dey,willsmith_newsworthiness,1_no-newsworthiness,1,1,0.5,150.176.139.17,0
1651514212604_62dey,willsmith_cards_perc,65,1,65,0.5,150.176.139.17,0
1651514226335_9p77g,election_importance,6_very-high-importance,1,6,-0.5,166.67.255.240,0
1651514226335_9p77g,election_newsworthiness,6_very-high-newsworthiness,1,6,-0.5,166.67.255.240,0
1651514226335_9p77g,johnny_importance,2_very-low-importance,1,2,-0.5,166.67.255.240,0
1651514226335_9p77g,johnny_newsworthiness,2_very-low-newsworthiness,1,2,-0.5,166.67.255.240,0
1651514226335_9p77g,willsmith_importance,3_low-importance,1,3,-0.5,166.67.255.240,0
1651514226335_9p77g,willsmith_newsworthiness,4_some-newsworthiness,1,4,-0.5,166.67.255.240,0
1651514226335_9p77g,willsmith_cards_perc,1,1,1,-0.5,166.67.255.240,0
1651514325885_llc1n,election_importance,5_high-importance,1,5,-0.5,104.0.158.71,0
1651514325885_llc1n,election_newsworthiness,5_high-newsworthiness,1,5,-0.5,104.0.158.71,0
1651514325885_llc1n,johnny_importance,1_no-importance,1,1,-0.5,104.0.158.71,0
1651514325885_llc1n,johnny_newsworthiness,1_no-newsworthiness,1,1,-0.5,104.0.158.71,0
1651514325885_llc1n,willsmith_importance,1_no-importance,1,1,-0.5,104.0.158.71,0
1651514325885_llc1n,willsmith_newsworthiness,1_no-newsworthiness,1,1,-0.5,104.0.158.71,0
1651514325885_llc1n,willsmith_cards_perc,3,1,3,-0.5,104.0.158.71,0
1651514486295_cu46h,election_importance,4_some-importance,1,4,-0.5,50.227.47.114,0
1651514486295_cu46h,election_newsworthiness,5_high-newsworthiness,1,5,-0.5,50.227.47.114,0
1651514486295_cu46h,johnny_importance,2_very-low-importance,1,2,-0.5,50.227.47.114,0
